0.6438895,1
0.6470895,1
0.6483795,1
0.6475495,1
0.6492595,1
0.6516595,1
0.6505495,1
0.6540295,1
0.6577495,1
0.6597495,1
0.6632695,1
0.6620795,1
0.6647795,1
0.6659195,1
0.6699595,1
0.6694895,1
0.6729895,1
0.6779095,1
0.6823695,1
0.6871295,1
0.6932695,1
0.7018595,1
0.7043495,1
0.7083595,1
0.7140495,1
0.7192895,1
0.7269595,1
0.7336795,1
0.7391895,1
0.7432195,1
0.7496395,1
0.7551695,1
0.7634395,1
0.7688595,1
0.7731295,1
0.7769095,1
0.7828995,1
0.7885095,1
0.7913495,1
0.7964395,1
0.8004295,1
0.8033995,1
0.8067195,1
0.8099395,1
0.8129495,1
0.8149295,1
0.8176695,1
0.8205895,1
0.8209995,1
0.8248595,1
0.8262795,1
0.8269895,1
0.8265295,1
0.8289695,1
0.8286095,1
0.8301195,1
0.8299095,1
0.8296195,1
0.8295895,1
0.8286295,1
0.8286595,1
0.8276395,1
0.8270795,1
0.8263095,1
0.8248095,1
0.8242995,1
0.8225195,1
0.8226895,1
0.8208395,1
0.8205195,1
0.8196595,1
0.8214295,1
0.8201795,1
0.8181795,1
0.8188495,1
0.8171495,1
0.8159295,1
0.8184195,1
0.8155395,1
0.8164895,1
0.8157495,1
0.8212495,1
0.8226695,1
0.8251495,1
0.8294295,1
0.8360795,1
0.8466095,1
0.8550595,1
0.8611095,1
0.8702495,1
0.8849195,1
0.8925195,1
0.9051895,0
0.9161595,0
0.9255795,0
0.9426195,0
0.9615895,0
0.9773995,0
0.9961795,0
1.0151595,0
1.0327995,0
1.0466595,0
1.0705295,0
1.0889095,0
1.1129195,0
1.1309895,0
1.1529395,0
1.1746395,0
1.1924395,0
1.2115795,0
1.2301695,0
1.2504795,0
1.2703995,0
1.2921895,0
1.3103995,0
1.3290995,0
1.3464495,0
1.3646695,0
1.3855695,0
1.4031495,0
1.4198495,0
1.4362795,0
1.4539195,0
1.4704095,0
1.4830995,0
1.4980995,0
1.5108895,0
1.5208295,0
1.5321095,0
1.5423195,0
1.5514095,0
1.5606295,0
1.5676895,0
1.5739795,0
1.5788695,0
1.5843695,0
1.5892095,0
1.5925195,0
1.5949495,0
1.5978195,0
1.5983695,0
1.5988595,0
1.5980395,0
1.5970295,0
1.5968395,0
1.5960095,0
1.5944595,0
1.5947495,0
1.5933795,0
1.5916995,0
1.5907995,0
1.5896295,0
1.5886295,0
1.5881095,0
1.5866595,0
1.5843295,0
1.5826695,0
1.5805795,0
1.5787395,0
1.5758595,0
1.5730395,0
1.5701795,0
1.5688095,0
1.5665595,0
1.5661495,0
1.5658095,0
1.5639095,0
1.5643395,0
1.5637795,0
1.5641895,0
1.5639495,0
1.5648295,0
1.5650695,0
1.5650595,0
1.5649395,0
1.5643895,0
1.5634995,0
1.5643095,0
1.5635295,0
1.5640295,0
1.5645595,0
1.5638995,0
1.5619195,0
1.5616195,0
1.5605495,0
1.5585195,0
1.5579695,0
1.5567295,0
1.5571595,0
1.5555795,0
1.5564295,0
1.5563895,0
1.5563095,0
1.5553495,0
1.5541195,0
1.5536295,0
1.5551395,0
1.5552895,0
1.5553795,0
1.5558095,0
1.5547795,0
1.5542995,0
1.5542395,0
1.5542095,0
1.5547395,0
1.5542395,0
1.5534195,0
1.5537395,0
1.5532395,0
1.5531095,0
1.5519895,0
1.5530195,0
1.5525495,0
1.5516695,0
1.5520895,0
1.5521295,0
1.5508595,0
1.5525195,0
1.5517195,0
1.5507095,0
1.5527895,0
1.5528395,0
1.5520595,0
1.5525595,0
1.5525895,0
1.5532295,0
1.5526195,0
1.5532095,0
1.5506195,0
1.5508595,0
1.5520395,0
1.5526995,0
1.5513995,0
1.5506595,0
1.5516295,0
1.5514995,0
1.5505495,0
1.5508695,0
1.5499895,0
1.5491095,0
1.5505895,0
1.5504295,0
1.5503095,0
1.5512895,0
1.5522595,0
1.5528595,0
1.5526995,0
1.5528795,0
1.5547095,0
1.5545095,0
1.5565795,0
1.5553395,0
1.5559495,0
1.5558095,0
1.5567995,0
1.5574095,0
1.5569395,0
1.5565795,0
1.5567995,0
1.5565095,0
1.5563995,0
1.5563795,0
1.5560195,0
1.5567595,0
1.5576095,0
1.5574895,0
1.5574995,0
1.5587795,0
1.5594095,0
1.5598395,0
1.5600195,0
1.5601295,0
1.5599395,0
1.5603195,0
1.5609195,0
1.5603195,0
1.5607495,0
1.5593395,0
1.5588395,0
1.5603395,0
1.5597895,0
1.5607395,0
1.5596495,0
1.5597395,0
1.5603495,0
1.5609995,0
1.5613595,0
1.5622195,0
1.5630595,0
1.5638695,0
1.5648495,0
1.5656595,0
1.5659495,0
1.5662995,0
1.5675595,0
1.5682895,0
1.5688495,0
1.5689495,0
1.5692895,0
1.5709795,0
1.5701195,0
1.5712795,0
1.5712295,0
1.5728195,0
1.5717895,0
1.5718795,0
1.5726795,0
1.5720795,0
1.5720795,0
1.5725395,0
1.5712195,0
1.5714295,0
1.5712795,0
1.5717495,0
1.5722095,0
1.5730195,0
1.5735495,0
1.5738195,0
1.5745395,0
1.5737795,0
1.5741895,0
1.5745095,0
1.5739795,0
1.5740495,0
1.5733895,0
1.5728095,0
1.5729295,0
1.5725195,0
1.5717695,0
1.5707895,0
1.5703695,0
1.5708795,0
1.5706195,0
1.5692695,0
1.5693095,0
1.5694095,0
1.5695995,0
1.5701995,0
1.5702395,0
1.5698895,0
1.5697295,0
1.5689795,0
1.5682895,0
1.5682595,0
1.5676895,0
1.5677895,0
1.5669995,0
1.5661695,0
1.5676595,0
1.5673995,0
1.5684495,0
1.5674195,0
1.5679695,0
1.5678295,0
1.5669095,0
1.5661695,0
1.5656795,0
1.5637995,0
1.5609495,0
1.5585195,0
1.5563195,0
1.5524195,0
1.5478695,0
1.5418695,0
1.5365995,0
1.5295495,0
1.5214995,0
1.5135595,0
1.5052395,0
1.4949895,0
1.4849395,0
1.4737495,0
1.4625495,0
1.4501295,0
1.4383995,0
1.4259895,0
1.4139995,0
1.4017195,0
1.3896295,0
1.3770795,0
1.3646195,0
1.3504495,0
1.3371395,0
1.3226795,0
1.3089095,0
1.2955995,0
1.2815795,0
1.2662395,0
1.2529195,0
1.2353295,0
1.2188995,0
1.1997095,0
1.1817895,0
1.1611495,0
1.1426695,0
1.1182695,0
1.0998395,0
1.0776295,0
1.0580595,0
1.0347295,0
1.0136495,0
0.9900595,0
0.9689995,0
0.9457295,0
0.9230695,0
0.8952895,0
0.8775295,0
0.8565895,0
0.8369895,0
0.8198395,1
1.5746414,0
1.5740814,0
1.5730514,0
1.5719214,0
1.5710514,0
1.5704814,0
1.5701014,0
1.5698414,0
1.5695314,0
1.5690014,0
1.5683214,0
1.5677514,0
1.5676714,0
1.5681914,0
1.5689714,0
1.5695414,0
1.5697014,0
1.5698414,0
1.5702114,0
1.5707514,0
1.5714114,0
1.5720814,0
1.5728514,0
1.5735414,0
1.5741714,0
1.5747114,0
1.5754514,0
1.5763914,0
1.5770814,0
1.5778814,0
1.5788414,0
1.5797014,0
1.5804214,0
1.5812414,0
1.5822614,0
1.5830514,0
1.5836814,0
1.5842414,0
1.5849214,0
1.5855114,0
1.5855514,0
1.5851114,0
1.5847114,0
1.5846014,0
1.5845414,0
1.5843014,0
1.5839014,0
1.5834114,0
1.5828814,0
1.5823214,0
1.5818314,0
1.5814614,0
1.5811914,0
1.5809014,0
1.5806614,0
1.5807914,0
1.5813614,0
1.5820614,0
1.5827314,0
1.5834814,0
1.5843114,0
1.5850714,0
1.5855714,0
1.5857514,0
1.5857314,0
1.5858014,0
1.5860714,0
1.5864414,0
1.5868614,0
1.5874914,0
1.5885414,0
1.5899314,0
1.5913114,0
1.5925114,0
1.5936114,0
1.5946214,0
1.5952714,0
1.5953514,0
1.5949814,0
1.5944514,0
1.5938414,0
1.5930914,0
1.5921614,0
1.5912214,0
1.5904314,0
1.5897214,0
1.5889814,0
1.5883514,0
1.5878814,0
1.5873414,0
1.5865714,0
1.5858514,0
1.5857914,0
1.5864714,0
1.5872314,0
1.5875014,0
1.5874114,0
1.5873214,0
1.5873714,0
1.5875314,0
1.5879714,0
1.5886614,0
1.5893714,0
1.5900014,0
1.5906114,0
1.5910514,0
1.5912314,0
1.5913014,0
1.5915114,0
1.5918814,0
1.5922114,0
1.5922014,0
1.5918714,0
1.5915814,0
1.5916714,0
1.5915914,0
1.5913514,0
1.5907914,0
1.5902914,0
1.5901814,0
1.5904114,0
1.5911414,0
1.5921014,0
1.5928714,0
1.5945314,0
1.5964514,0
1.5975814,0
1.5972314,0
1.5972914,0
1.5975314,0
1.5971614,0
1.5968814,0
1.5963214,0
1.5951114,0
1.5947214,0
1.5944314,0
1.5929614,0
1.5922314,0
1.5916314,0
1.5907914,0
1.5900714,0
1.5905414,0
1.5914614,0
1.5925414,0
1.5939714,0
1.5951414,0
1.5961414,0
1.5967914,0
1.5978614,0
1.5989914,0
1.5999314,0
1.6001714,0
1.5994814,0
1.5988914,0
1.5987614,0
1.5989914,0
1.5992314,0
1.5993214,0
1.5991814,0
1.5989714,0
1.5991114,0
1.5993614,0
1.5993314,0
1.5985514,0
1.5971714,0
1.5955814,0
1.5936014,0
1.5917514,0
1.5894514,0
1.5861714,0
1.5820414,0
1.5769814,0
1.5723414,0
1.5678814,0
1.5643214,0
1.5613114,0
1.5580914,0
1.5550114,0
1.5519614,0
1.5493114,0
1.5475214,0
1.5463414,0
1.5461414,0
1.5468014,0
1.5479914,0
1.5490914,0
1.5502414,0
1.5517314,0
1.5536414,0
1.5556514,0
1.5575914,0
1.5592914,0
1.5608514,0
1.5622814,0
1.5636614,0
1.5651214,0
1.5662514,0
1.5668414,0
1.5670914,0
1.5671814,0
1.5675114,0
1.5677414,0
1.5675314,0
1.5669514,0
1.5664914,0
1.5662814,0
1.5660814,0
1.5656314,0
1.5648714,0
1.5639314,0
1.5628514,0
1.5617514,0
1.5605014,0
1.5592414,0
1.5583414,0
1.5578414,0
1.5578714,0
1.5578814,0
1.5577914,0
1.5577114,0
1.5578514,0
1.5581314,0
1.5583714,0
1.5585214,0
1.5585314,0
1.5581914,0
1.5573414,0
1.5564014,0
1.5558314,0
1.5556214,0
1.5556914,0
1.5560514,0
1.5564714,0
1.5568214,0
1.5570814,0
1.5572514,0
1.5575214,0
1.5578814,0
1.5584114,0
1.5591114,0
1.5599514,0
1.5608614,0
1.5619114,0
1.5623614,0
1.5627414,0
1.5628414,0
1.5630314,0
1.5628914,0
1.5619214,0
1.5600914,0
1.5580914,0
1.5570414,0
1.5564214,0
1.5562314,0
1.5566314,0
1.5571214,0
1.5571714,0
1.5565814,0
1.5559714,0
1.5554814,0
